job_title,company_name,job_location,job_description,company_rating
Regulatory Relations Analyst I,USAA,"Tampa, FL 33619","Purpose of Job
We are currently seeking a talented Regulatory Relations Analyst I for one of the following locations: San Antonio Home Office I, Plano, Phoenix Campus or Tampa Crosstown.
The Regulatory Relations function of the Chief Risk Office of USAA provides a broad range of strategic and tactical management of regulatory agency relationships. Responsibilities include promoting clear and consistent internal and external communications, identifying emerging regulatory issues, and support to management strategy concerning regulatory matters. Regulatory Relations oversees critical regulatory processes including the examination lifecycle, remediation and clearance of examination findings and ad hoc regulatory requests. The position requires recurring interactions with regulators, Lines of Business personnel, risk management, and other partners. Objectives include effective regulatory examination outcomes and the coordination and management of relationships with regulatory agencies. The primary focus of this position is the coordination and quality control of the regulatory examination process, including ensuring appropriate levels of examination preparedness and the quality and timeliness of information provided to regulators.
Job Requirements
ABOUT USAA
USAA knows what it means to serve. We facilitate the financial security of millions of U.S. military members and their families. This singular mission requires a dedication to innovative thinking at every level.
In each of the past five years, we've been a top-40 Fortune 100 Best Companies to Work For®, and we've ranked among Victory Media's Top 10 Military Friendly® Employers for 13 years straight. We embrace a robust veteran workforce and encourage veterans and veteran spouses to apply.
See what it's like to work for a company where your passion meets our purpose:
USAA Careers
PRIMARY RESPONSIBILITIES
Participates in industry best practices for regulatory examination management by providing centralized task management and expertise.
Ensures regulators have appropriate access to USAA resources (GRC tools, applicable policies or procedures) and information they require to discharge their supervisory responsibilities with respect to exams.
Supports the development and communication of insights on USAA-specific regulatory engagement issues, in addition to broader regulatory industry-wide issues/themes.
Participates with central tracking, coordinating of stakeholder responses to questions and information requests received from regulators in accordance with regulatory standards, ensuring timely delivery and escalating when needed.
Performs quality assurance on stakeholder responses ensuring completeness and accuracy before submitting responses to regulators.
Gathers information, analyzes data trends, identifies root cause(s), and provides information to the business or project teams.
Ensures documents, projects, processes or product initiatives comply with regulatory requirements and enterprise policy.
Serves as a resource to team members on escalated issues of a routine nature.
MINIMUM REQUIREMENTS
Bachelor's degree required OR 4 additional years of related experience beyond the minimum required may be substituted in lieu of a degree
4 years relevant work experience (such as regulatory interactions, risk management policies and frameworks) to include interfacing with regulators.
Knowledge and demonstrated application of laws and regulations applicable to large financial institutions (e.g. OCC Heightened Standards, FFIEC Handbooks and Guidance).
Knowledge of data analysis tools and techniques with demonstrated ability to evaluate risk and make recommendations.
Demonstrated ability to perform complex analysis and provide insights and recommendations to business, partners, or key stakeholders
*Qualifications may warrant placement in a different job level*
When you apply for this position, you will be required to answer some initial questions. This will take approximately 5 minutes. Once you begin the questions you will not be able to finish them at a later time and you will not able to change your responses.
The above description reflects the details considered necessary to describe the principal functions of the job and should not be construed as a detailed description of all the work requirements that may be performed in the job.
At USAA our employees enjoy one of the best benefits packages in the business, including a flexible business casual or casual dress environment, comprehensive medical, dental and vision plans, along with wellness and wealth building programs. Additionally, our career path planning and continuing education will assist you with your professional goals.
Relocation assistance is available for this position.
For Internal Candidates:
Must complete 12 months in current position (from date of hire or date of placement) or must have manager’s approval prior to posting.
Last day for internal candidates to apply to the opening is 2/24/20 by 11:59 pm CST time.",3.9000000953674316
Supply Chain Item Master Data Analyst,AdventHealth Corporate,"Altamonte Springs, FL 32714","Description
Supply Chain Item Master Data Analyst
AdventHealth Corporate
Location Address: 893 Hope Way Altamonte Springs, Florida 32714Top Reasons to Work at AdventHealth CorporateGreat benefits
Immediate Health Insurance Coverage
Career growth and advancement potentialWork Hours/Shift:
Full-Time, Monday – FridayYou Will Be Responsible For:Ensures master data integrity in key systems as well as maintaining the processes to support the data quality
Identifies areas for data quality improvements and helps to resolve data quality problems through the appropriate choice of error detection and correction, process control and improvement, or process design strategies
Manages, analyzes, and resolves data initiative issues and manages revisions needed to best meet internal and customer requirements while adhering to published data standards
Ensures quality of master data in key systems, as well as, development and documentation of processes with other functional data owners to support ongoing maintenance and data integrity
Receives, prioritizes and processes PeopleSoft Forms to Add/Change Items to meet or exceed Service Level Agreements (SLAs) in a Shared Services environmentQualifications
What You Will Need:
Associates degree or 3 years master data management experience
Minimum two years’ experience in data management
Proficiency in Microsoft Office 365 applications (Excel, Teams, Word, Outlook)
Excellent oral and written communications skills
Detail Oriented
Critical Thinking Skills
Job Summary:The master data analyst (item master) is the gate keeper of the organizations system of record as it relates to the item master. This position will support operations by monitoring and analyzing master data, key data, and master relationship data within the organization. Processes requests to Add/Change Items to meet or exceed Service Level Agreements in a Shared Services Environment. Collects required item information from vendors such as units of measure, pricing and Healthcare Common Procedure Coding System (HCPCS) codes. Contributes to large scale data management projects to maintain data for over 150,000 items in a shared catalog; detects inconsistencies in the data and makes corrections as appropriate. Identifies merger and acquisition activity that will affect the Item Master and builds files to upload into PeopleSoft for data correction. Maintains FDA-mandated Unique Device Indicator information such as the Global Trade Identification Number (GTIN) to facilitate compliance with regulatory guidelines.
This facility is an equal opportunity employer and complies with federal, state and local anti-discrimination laws, regulations and ordinances.",3.9000000953674316
Business Analyst,Wipro,"Tampa, FL 33619","Position Summary:
The Business Analyst (BA) conducts research on escalated items, tracks teams accomplishments, monitors requests, ticket items specific research, maintains org charts, runs reports on monthly data, performance, bill back of resources, CMMI, audit prep when needed, main point of contact for other escalation and Operations communication. The BA will interface with our off-shore team on a regular basis. Resources to help drive all GetNext routing issues for both internal team and the carrier. The BA will also cover for Operations leadership in their absence. The Business Analyst will be the communication conduit with the client engagement team.

Core Responsibilities:

 Monitoring Queues reporting to the carrier
 Oversight for various performance reporting PTT, Sequential user, etc.

 Provides GetNext over sight and direction to stay on top of HICS L1, HICS L2, and DOI pending's and clearing of aged items.

 Works directly with the Offshore team regarding NERD feedback and SOP updates

 Provides direction for Offshore teams (VOC, Processing & Reports) as SME

 Provides direction for Offshore team for Red CPM's, AdHoc projects

 Manages ER&R report and communication for the carrier

 Pulls daily activity reports and supports Operational meeting reporting
Qualification/ Experience Requirements:
 Minimum supervision required.
 Sets and adheres to timelines.
 Ability to make decisions on multiple accounts on behalf of the insurance carrier.
 Above average written communication skills - ability to write effectively and extract information from written materials.
 Above average verbal communication skills - ability present information orally
 Above average numeric skills including ability to reconcile statements and discrepancies.
 Strong knowledge of Excel and Access
 Knowledge of Microsoft Office including Outlook, Word, Visio, and PowerPoint
Education:

 AA Degree
 2 years analytical experience, preferably in a Healthcare environment",3.799999952316284
Senior Business Analyst,Agile Thought,"Tampa, FL 33607","AgileThought is a full service software development and implementation firm staffed by passionate, experienced software professionals. Ok, that said, we are fanatical about what we do and believe happy employees make happy customers. We are a client services organization that thrives when our clients are pleased, and we’re always looking for individuals who care about finding the right solution and delivering that solution with the best quality so everyone walks away wanting more.

The challenge:

The Senior Business Analyst will be responsible for facilitating high level discussions and conversations in order to deliver on critical project set forth by the client. They are deeply involved in scope discussions throughout the life of the engagement and are able to judge business value of product features. They are a champion for functional quality of the product and associated deliverables.

Our goal is to have our clients view our delivery teams as a valuable partner in assisting them in achieving business value through the software solutions we provide.

Our mission is nothing less than creating unparalleled experiences for our clients and staff. Successful delivery of the intended solution is paramount, but enduring value lies in executing in a way that cannot be found with any other provider, and leaving the client with the best possible feeling of success.

What you’ll be doing:
Facilitate large stakeholder meetings
Work with the project management, project sponsors and internal project stakeholders and document key conversations
Identify project stakeholders and user classes. Document user class characteristics. Identify appropriate representatives for each user class and negotiate their responsibilities in order to reflect the true intent of the system
Elicit requirements using user stories, interviews, document analysis, storyboards/strawmans, surveys, site visits, business process descriptions, business analysis, task and workflow analysis, and/or stakeholder viewpoints
Generate and maintain requirements specifications according to standard templates, using natural language simply, clearly, unambiguously, and concisely
Model requirements using various engineering techniques and models to identify gaps and assist with the derivation of operational and functional requirements
Lead requirements analysis and verification, ensuring that requirement statements are complete, consistent, concise, comprehensible, traceable, feasible, unambiguous, and verifiable, and that they conform to standards
Prioritize requirements to meet stakeholder needs and enhance the design and implementation processes
Lead peer reviews and inspections of requirements documents. Participate in peer reviews of work products derived from requirements specifications to ensure that the requirements were interpreted correctly
Mentors those with less experience through informal channels
Facilitates effective team interaction

How you’ll get the job done:
Accountability for value in the work you perform and the service you provide
Establish credibility by the sharing of knowledge related to your personal experiences and work with the team to maintain strong communication throughout each relationship
Sticking to the game plan. If something gets committed, ensuring it gets done
Making it your job to know the particular product being delivered and how it will provide business value
Something will always come up, and it’s better to play like you’re catching up than to play like you’ve already won
Whether it’s when you need help or when you’re unsure of an outcome, when in doubt, call out
When something is standing in your way of providing a successful solution, you have the authority to stop the assembly line until it gets resolved
Stepping out of your comfort zone at times
Taking pride in the work you have accomplished and showing it to the customer
Avoiding the desire to take shortcuts at times instead maintain the consistency in how we approach solutions to ensure successful outcomes. Avoid the temptation to think that a difficult situation will be resolved simply by the passage of time and without the hard work of addressing root causes

What you’ll need to succeed:
10+ years’ experience in requirements capture and high level facilitation skills
Aptitude and desire for learning new technologies
Ability to teach technical concepts
Ability to self-organize and manage your time
Ability to learn business concepts quickly
Ability to lead and mentor others on agile development practices
Ability to actively participate in discussions to solve problems with project stakeholders
Ability to communicate business concepts to technical and non-technical team members
Ability to multitask across different projects
Experience successfully navigating organizational issues, constraints and concerns
A desire to constantly learn and share new knowledge
A strong sense of ownership and a willingness to work with team members to drive out successful solutions
Become a partner and trusted advisor to clients, advising on best-fit technologies and best practices
Ability to listen and distinguish stated user requests from the underlying true needs
Ability to think analytically and to critically evaluate the information gathered from multiple sources, reconcile conflicts, and decompose high-level information into details, abstract up from low-level information to a more general understanding
Ability to communicate information effectively to customers, managers, and technical staff
Ability to work in high-velocity environments while maintaining attention to detail, work and workmanship quality and professionalism
Punctuality and consistent ability to meet project deadlines.
Ability to work alone in areas of core competencies with minimal guidance
Modeling skills, to represent requirements information in graphical forms that augment textual representations in natural language
A caring attitude – care about what you do, who you do it with and how you’re going to be successful in the end

Great to Haves!
Familiar with Audit/Assurance practices within the Big 4

Want to know more?
Specifics about job such as travel requirements, full time/part time, extra benefits, etc.",4.0
Business Analyst,UnitedHealth Group,"Tampa, FL 33646","Combine two of the fastest-growing fields on the planet with a culture of performance, collaboration and opportunity and this is what you get. Leading edge technology in an industry that's improving the lives of millions. Here, innovation isn't about another gadget, it's about making health care data available wherever and whenever people need it, safely and reliably. There's no room for error. Join us and start doing your life's best work.(sm)
The question is how effective are you in interpreting and analyzing large amounts of information from multiple sources and use it to tell a meaningful story? The challenge will be to manage outcomes of various studies that include analyzing, reviewing, forecasting, trending and then presenting information for operational and business planning, all while adapting to change quickly.Primary Responsibilities:
Analyze and interpret data to identify trends, patterns and opportunities for the business and clients
Communicate analysis and interpretation to appropriate audiences and may be utilized as a training resource within the department or to external teams.
Work with different teams to provide problem resolution for billing issues of any type
Produce, publish and distribute scheduled and ad-hoc client and operational reports relating to the development and performance of products, processes and technologies
Prepare and coordinate presentations, trainings, etc.You’ll be rewarded and recognized for your performance in an environment that will challenge you and give you clear direction on what it takes to succeed in your role as well as provide development for other roles you may be interested in.
Required Qualifications
2+ years of experience in business/finance including medical insurance analysis experience with a solid understanding of data storage structures
Experience in analysis of business process and workflow and providing an evaluation, benchmark and/or process improvement recommendations
2+ years of experience with project methodology (requirements, design, development, test and implementation)
Experience with PC-based software programs and automated database management systems (Excel, Access, PowerPoint, SQL,etc.)
Experience and working knowledge of Electronic Medical Record (EMR) systemsPreferred Qualifications
Bachelor's degree in Business/Finance, IT, Health Administration or related fieldCareers with Optum. Here's the idea. We built an entire organization around one giant objective; make health care work better for everyone. So when it comes to how we use the world’s large accumulation of health-related information, or guide health and lifestyle choices or manage pharmacy benefits for millions, our first goal is to leap beyond the status quo and uncover new ways to serve. Optum, part of the UnitedHealth Group family of businesses, brings together some of the greatest minds and most advanced ideas on where health care has to go in order to reach its fullest potential. For you, that means working on high performance teams against sophisticated challenges that matter. Optum, incredible ideas in one incredible company and a singular opportunity to do your life's best work.(sm)
Diversity creates a healthier atmosphere: UnitedHealth Group is an Equal Employment Opportunity/Affirmative Action employer and all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, age, national origin, protected veteran status, disability status, sexual orientation, gender identity or expression, marital status, genetic information, or any other characteristic protected by law.UnitedHealth Group is a drug-free workplace. Candidates are required to pass a drug test before beginning employment.
Keywords: business analyst, Atlanta, GA, Georgia, Tampa, FL, Florida",3.700000047683716
Restaurant Data Support Analyst,The Palm Restaurant Group,"Orlando, FL 32819","Under the supervision of the Director of Business Strategy and guidance from the Director of Information Technology, the Restaurant Data Support Analyst will be responsible for supporting the various technology platforms at Palm Restaurant Group. The Restaurant Data Support Analyst will create value in the following areas: (1) POS Implementation Support, (2) Restaurant Analytics and (3) IT Administration. The primary goal is to support the systems to ensure Data Integrity with respect to the Analytics that are driving the decisions of the business day to day.
As a team member of the Palm Restaurant Group, you must embrace our “Core Purpose”, embody “The Palm’s Values” (Loyalty, Honesty, Quality, Team Work, Dedication, Results, Generosity, and Respect), recognize and satisfy all Palm Restaurant Guests and be accountable to the Owners, Restaurant Managers, and hourly team members.
Since 1926, when The Palm Restaurant first opened its doors in the heart of Manhattan, the company has been serving up legendary food and service. Today, The Palm operates twenty-one locations across the United States, all founded on one unchanging philosophy: treat guests like family, serve great food, and always exceed expectations. Owned and operated by members of the Bozzi and Ganzi families for over 90 years, The Palm serves as a second home for countless patrons, who have contributed to shaping its legacy born out of speakeasy roots – where menus were unnecessary and high energy a given – into an atmosphere seen nowhere else. The Palm prides itself on cultivating talent, diversity, and a strong work ethic.
All Palm Restaurant jobs require ensuring a positive company image by providing courteous, friendly and efficient service with a smile to customers and team members at all times.
The following are intended as basic requirements. Success will come to the individual that is able to expand upon these job requirements and truly “make it happen”. These requirements/functions may change over the course of employment.
The Restaurant Data Support Analyst is responsible for maintaining the databases that enable our Strategy and Operations teams to analyze data that drives the decision-making process.
Responsibilities include but are not limited the following areas:
POS Implementation Support
Must love and take care of guests!
Must say “Yes”, “Thank you” and “Smile” often!
Micros menu management & assist in Focus menu management
Knowledge of Focus POS not required
Support Restaurant employees, directing them to the correct resources internal and 3rd party.
Restaurant Analytics
Support the programming of Inventory Items, Recipes and Menu Items in Restaurant365
Act as a Subject Matter Expert to train Operators in the various modules across Restaurant365 platform
Understand how to build reports in legacy technology platform, Restaurant Magic Data Central and use data to analyze operations
Identify exceptions during Inventory Count to maintain data integrity between Operational and Financial information
Create recommendations based on findings within reports across Sales, Inventory and Labor
Use ad-hoc report builder to create reports in order to analyze various operational and marketing campaigns
Analyze current dining reservation templates to optimize seating utilization
Works closely with Exec Chef to make sure that recipes are accurate and compatible with our systems
Handles all operator requests within 48 hours during working hours
Collaborates with Director of Business Strategy and Marketing on implementing and maintaining a Menu Engineering process
Proficient in utilizing the Menu Management Software
Support the budgeting process
Assist monitoring key performance indicators to evaluate restaurant leadership
Support Director of Business Strategy with ad hoc tasks and assignments
Responsible for programming the POS System with all new items and pricing changes
Must be accessible during off days, when IT Director or Director of Business Strategy is not available
IT Administration Support
Maintain user access controls to various systems across our IT Infrastructure
Attention to Detail: Must possess excellent organizational skills with strong attention to detail
Computer Skills: Preferred knowledge of extracting data from a database. Advanced proficiency in MS Excel. Must be proficient in MS Word, and MS PowerPoint.
Analytical/Problem-Solving Skills: Must demonstrate strong critical thinking capabilities and analytical / problem-solving skills. Must be comfortable interpreting and manipulating large amounts of data. Must demonstrate a structured, analytical thought process.
Project Management Skills: Must demonstrate strong project management and prioritization skills. Must be able to balance a variety of initiatives across multiple areas of the company
Commitment: Must demonstrate commitment to getting the job done. Hours will vary on a weekly basis based on workload and deadlines.
Technology Tools: Focus POS, Restaurant365, PlateIQ, Trabon and Restaurant Magic Data Central for Above-Store reporting, and OpenTable Guest Center for Reservations is a plus
Experience with Micros Point of Sale (POS) (Desired), Micros 3700 a plus
Education: Bachelor’s Degree is required (cumulative GPA of 3.0 or above). Preferably in business, finance, information technology, or applied math.
Experience: 1-2 years of work experience in Finance, IT Consulting, Analytics or related industries is required. Experience in restaurants is preferred
The physical demands described here are representative of those that must be met by an employee to successfully perform the essential functions of this job. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions. While performing the duties of this job, the employee is frequently required to stand and reach with hands and arms. The employee is regularly required to use hands to finger, handle, or feel objects, tools, or controls; and talk or hear. The employee is occasionally required to walk and sit.
People & Team Skills: Must have sufficient self-confidence, poise, charisma and interpersonal skills to be able to work effectively as part of a team and to take part in professional discussions. Also must be able to sustain performance under conditions of stress—such as tight deadlines and detailed questioning. Must demonstrate ability to be a team player and quick learner in a dynamic, fast-paced environment.
This job operates in a professional office environment. This role routinely uses standard office equipment such as computers, phones, and photocopiers.
This role may require occasional travel to our restaurant locations.
Excellent communication skills, both written and oral",3.799999952316284
Enforcement Analyst - FL,Jamison Professional Services Inc,"Tampa, FL","Jamison Professional Services, Inc. (“JPS”) is currently seeking qualified and motivated candidate for the position o enforcement Analyst n in St. Petersburg, FL area.
Specific Duties and Tasks:
SEFHIER Customer Service
Answer questions about electronic reporting positioning system. Examples of this work include: providing knowledge information about the different types of positioning systems such vessel monitoring systems (VMS), and archival GPS (GPS) and/or VMS “store and forward” (VMS-SF) systems, directing users to websites that provide VMS type providing information about required information for power-down exemptions, and helping users troubleshoot their systems or directing them to the vendor for additional support. Sustainable Fisheries (SF) and the OLE staff will provide the contractor with the information needed to answer these questions.
Provides recommendations to industry based on SERO and SED guidance documents, about GPS, VMS-SF, VMS and regulatory requirements, assist with the operation of GPS/ VMS-SF /VMS units, troubleshoot data-delivery problems and refer customers to the appropriate vendor or VMS Support Center for more detailed assistance..
Monitor office telephone lines, respond to industry and other-office calls; support stakeholders and customers by ensuring that positioning data collected by OLE are accurate and complete.

Positioning data monitoring
Monitoring vessel activity to ensure compliance with assigned fisheries plans and all declaration and reporting requirements.
Monitoring and management of the positioning systems. Examples of tasks include: Verify positioning trip data and reports when performing routine monitoring to ensure compliance with existing reporting requirements; analyze GPS/VMS-SF /VMS data and other data to detect potential non-compliance and fishery violations, and notify appropriate enforcement personnel, tracking in a database or spreadsheet system compliance; create reports to ensure all required data are being collected, perform position tracking technology testing and report results.
Provide SF and OLE with data and information regarding the current GPS/VMS-SF /VMS status of individual fishing vessels subject to current fishery regulations, as requested. Examples of such duties include: enter incidents and provide supporting documents for compliance cases for Project Lead to review, assist as needed to provide direct support to agents/officers by efficiently processing incidents in accordance with OLE policies and procedures, and provide additional documentation (e.g., U.S. Coast Guard or state vessel documentation, permits, landings) as required by field personnel, General Counsel, and Project Lead.
Review form submission data for completeness, discrepancies, and anomalies.

Compliance Monitoring
Process the power-down exemption forms and notify fishermen of SED's decision of approval or denial of the request, and explain the reporting regulations.
File VMS/GPS/VMS-SF documents in accordance with SED file plans.
Review vessel VMS/GPS/VMS-SF operating status in support of SERO Permit Office renewal requests.

QUALIFICATIONS
Required
Experience in auditing and querying large data sets.
Excellent interpersonal and customer service skills, ability to deal with challenging personalities.
Ability to work with interdisciplinary teams to develop recommendations for improvements in operating procedures.
Knowledge of GPS, VMS-SF and/or VMS systems and regulations.
Tabulates and prepares data obtained from internal and external files for use in analyzing patterns and ways of representing them.
Assists in reviewing data for trends, internal consistency, and relationship to project activities.
Prepares files and spreadsheets using software to identify potential data production flaws, provides assistance on developing and implementing quality assurance plans for compliance, data analysis, and operations.
Prepares memoranda and assists in preparation of reports on position tracking and electronic reporting data.
Ability to work independently to monitor data.
Analyze, review and audit data; create reports for project lead.
Past experience with performing enforcement or compliance type work to assist in the development and operation of permit compliance with electronic systems and reporting requirements.
Build and maintain positive working relationships with co-workers, law enforcement personnel.
Perform basic analysis and produce intelligence planning data analysis reports, compliance reports, communication activities, trouble-shooting issues, and solutions reporting.

Desirable attributes
Bachelor degree in criminal investigation, computer science, or information technology.
Knowledge of South Atlantic and Gulf of Mexico fisheries.
Knowledge of fishery management processes (i.e., Fishery management councils, fishery plan amendments).
Experience working directly with the fishing community.
Knowledge of federal policies/procedures for VMS systems.
Knowledge of type approval requirements and approved GPS/VMS-SF/VMS equipment.",3.799999952316284
Clinical Data Analyst,MCR Health,"Palmetto, FL 34221","Are you an experienced report writer or data analyst looking to help your friends, family, and neighbors get better healthcare services? Would you like to use your skills with data analytics to find trends and patterns in clinical care to improve clinical outcomes & safety for our patients?If yes – then come join us at MCR Health where you will be able to provide exceptional service to our patients. Our new team members earn 15 days of paid time off and 9 paid holidays their first year!As part of this role, you will: · Track and trend patient information· Extract and integrate raw data to create actionable reports· Identify clinical data trends and patterns related to clinical outcomesLocation:  Palmetto, FLWhat you need to bring to this role: · Associate degree in health informatics or related field required (bachelor’s preferred)· 2+ years’ experience extracting, collating, and generating reports required (preferably in a health setting)· 1+ years’ experience analyzing data for trends, patterns, and discrepancies required (preferably with clinical data)· Mastery of Microsoft Office Suite required· 1+ years’ experience using data analysis software preferred· Project management experience beneficial· Bilingual (Spanish/English) a plus· Must be comfortable and adept with technology· Must be flexible, resourceful, and able to troubleshoot· Must be able to handle multiple tasks simultaneously and set priorities· Pride in the job you do and the image you present to your internal and external customers· A positive can-do attitudeMCR Health is a drug free workplace. All job applicants selected for employment are required to submit to a pre-employment drug test and background check.Job Type: Full-timeExperience:data extraction/reporting: 2 years (Required)data analysis: 1 year (Required)Education:Bachelor's (Required)Work authorization:United States (Required)Application Question: * Have you ever worked for MCR Health, Manatee County Rural Health Services or any of its divisions/subsidiaries?At MCR we complete criminal background checks as part of our hiring process. Have you been convicted or received deferred adjudication for a crime under any state or federal law?",2.799999952316284
Business Analyst - PDP / Pharmacy,Wellcare,"Tampa, FL 33634","At WellCare, we are a passionate team with a strong mission and a focused purpose: to serve our members and local communities in which they live while helping them lead better, healthier lives. Our culture is one of empowerment, teamwork and commitment as we all work together to deliver cost-effective solutions that create positive outcomes for our members. Join us in a career that inspires passion and purpose across all levels and disciplines within our award-winning organization.
Identifies and recommends operational improvement opportunities through reporting, process and trend analysis. Develops ad-hoc reports for data analysis to support initiatives. Interacts with Management to recommend next-level operational strategies.Report to: Sr Dir, Strategic Initiatives
Department: RX-PDP Market
Position Location: 4110 George Rd Tampa, FL 22634

Essential Functions:
Develops ad-hoc reports to conduct data analysis and validation.
Researches methodologies and conducts metric reporting.
Analyzes trends to recommend process and/or operational improvements.
Prepares detail and summary level reports including written interpretation of analytic results.
Presents results to management, including data-driven business recommendations and alternatives.
Evaluates financial impact of implemented initiatives.
Performs other duties as assigned.
Candidate Education:
Required A High School or GED
Preferred A Bachelor's Degree in a related field
Candidate Experience:
Required 2 years of experience in strong analytics, preferably healthcare
Candidate Skills:
Intermediate Demonstrated written communication skills
Intermediate Demonstrated interpersonal/verbal communication skills
Intermediate Ability to analyze and interpret financial data in order to coordinate the preparation of financial records
Intermediate Ability to work as part of a team
Intermediate Ability to work independently
Intermediate Ability to work in a fast paced environment with changing priorities
Intermediate Demonstrated organizational skills
Intermediate Other Ability to remain calm under pressure
Intermediate Other Ability to work overtime as required
Licenses and Certifications:
A license in one of the following is required: N/ATechnical Skills:
Required Intermediate Microsoft Outlook
Required Intermediate Microsoft Word
Required Intermediate Microsoft PowerPoint
Required Advanced Microsoft Excel
Required Advanced Microsoft Access
Preferred Intermediate SQL Server System
Preferred Intermediate Sidewinder
Preferred Beginner Statistical Analysis Systems (SAS)
Preferred Intermediate Unix Operating System
Preferred Intermediate Other Knowledge of Crystal, Diamond, Cognos
Preferred Intermediate Other Knowledge of PC environment
Preferred Intermediate Oracle Database Management System (DBMS)
Preferred Beginner Other Tableau
About us
Headquartered in Tampa, Fla., WellCare Health Plans, Inc. (NYSE: WCG) focuses primarily on providing government-sponsored managed care services to families, children, seniors and individuals with complex medical needs primarily through Medicaid, Medicare Advantage and Medicare Prescription Drug Plans, as well as individuals in the Health Insurance Marketplace. WellCare serves approximately 5.5 million members nationwide as of September 30, 2018. WellCare is a Fortune 500 company that employs nearly 12,000 associates across the country and was ranked a ""World's Most Admired Company"" in 2018 by Fortune magazine. For more information about WellCare, please visit the company's website at www.wellcare.com. EOE: All qualified applicants shall receive consideration for employment without regard to race, color, religion, creed, age, sex, pregnancy, veteran status, marital status, sexual orientation, gender identity or expression, national origin, ancestry, disability, genetic information, childbirth or related medical condition or other legally protected basis protected by applicable federal or state law except where a bona fide occupational qualification applies. Comprehensive Health Management, Inc. is an equal opportunity employer, M/F/D/V/SO.",3.5
Senior Data Analyst,Brooksource,"Bradenton, FL 34205","Digital Data AnalystBradenton, FLContract to HireOur Fortune 500 client is seeking an E-Commerce Testing & Optimization Analyst to join the Data Team within their Information Systems & Technology (IS&T) Department. Incumbent will be responsible for data analytics, within an agile data science team, to improve customer experience and inform business strategy.ResponsibilitiesMeasure report and strategize metrics to support growth opportunities related to the performance of our eCommerce business and marketing campaigns.Analyze behavioral web analytics data utilizing Adobe Analytics, and SQL, Power BI, and other analytical tool sets to deliver insights and make recommendations for optimizations.Conceptualize, develop, and execute measurable and actionable onsite optimization tests (A/B/N, MVT, Automated Personalization) across digital properties to increase conversion rates and drive revenueManage end-to-end optimization testing processes, including prioritization, requirements gathering, implementation, measurement, and next-step recommendationsAnalyze test results statistical test results, with R, Python, or comparable mathematical programming languages, and propose appropriate optimizations to achieve revenue/profitability goalsTransform and distill high complexity/high impact business inquiries into innovative analytic solutions, aligning both data science team and business clients on approachProvide ad-hoc data and analytics support to the business to build foundational understanding and deliver higher level insightsCommunicate clearly and effectively with business users and agile teams through all phases of the development life cycleDeliver key findings to members of the business though presentations and direct engagement that result in actions and improved decision makingDevelop and perform value measurement and tests to refine approaches and influence direction of analytic product developmentQualificationsRequires a bachelor’s degree in Business, Marketing, Statistics, Finance, Computer Science or related field from an accredited university or collegeExpert knowledge of conversion optimization concepts and best practices for responsive web, mobile apps and digital marketing campaignsA minimum of 2-4 years of experience leading digital initiatives with a focus on onsite optimization testing, preferably in e-commerce channelsAdvanced level skills in Microsoft ExcelA minimum of 2-4 years’ experience with web analytics tools such as Adobe Analytics, Coremetrics, or Google AnalyticsA minimum of 4+ years’ experience with SQL/Relational Database systems (TSQL, MySQL, Oracle, or comparable)Basic Knowledge of advanced statistics, data manipulation, and research methods preferredAbility to perform statistical analysis of A/B/N analysis utilizing Python, R, or other comparable statistical packagesA functional understanding of HTML, CSS, and JavascriptFamiliarity/experience with digital marketing concepts including conversion rate optimization, A/B testing, SEO, SEM, Email, and other direct response media are preferredMust be able to think both creatively and criticallyMust demonstrate the ability to interpret business data and translate into insightful recommendations, visually, verbally, and in written formMust be highly motivated and be able to work both independently and in a team environmentStrong organizational and interpersonal skillsJob Types: Full-time, ContractSalary: $50.00 to $60.00 /hourFull Time Opportunity:YesAdditional Compensation:Store DiscountsWork Location:One locationBenefits:Health insuranceDental insuranceVision insuranceRetirement planPaid time offFlexible schedule",3.799999952316284
