job_title,company_name,job_location,job_description,company_rating
Engineering Technician,CAD-DS-Development Services,"Tampa, FL","This is responsible technical work involving engineering planning, construction and/or compliance inspections. Incumbents in this job may also Perform duties of identifying, inspecting, and condition coding county utilities assets and provide an accurate inventory and condition of assets.
Core Competencies
Customer Commitment - Proactively seeks to understand the needs of the customers and provide the highest standards of service.
Dedication to Professionalism and Integrity - Demonstrates and promotes fair, honest, professional and ethical behaviors that establishes trust throughout the organization and with the public we serve.
Organizational Excellence - Takes ownership for excellence through one's personal effectiveness and dedication to the continuous improvement of our operations.
Success through Teamwork - Collaborates and builds partnerships through trust and the open exchange of diverse ideas and perspectives to achieve organizational goals.Tier 2
Pay Band: AFSCME General
Pay Grade: CAFSG.11 ($37,648.00 - $58,344.00)Duties and Responsibilities
Note: The following duties are illustrative and not exhaustive. The omission of specific statements of duties does not exclude them from the position if the work is similar, related, or a logical assignment to the position. Depending on assigned area of responsibility, incumbents in the position may perform one or more of the activities described below:
Conducts compliance inspections on major building, civil, and utility construction projects to ensure conformance with regulations, standards and specifications.Reviews construction plans, drawings and specifications to ensure compliance with regulations and specifications.
Attends preconstruction meetings with engineers and developers to discuss construction schedules and other issues.Drafts or revises plans and drawings from in-house projects, contractors designed projects, field notes or construction plans to ensure conformance with specifications and contract requirements.Inspects all materials and equipment delivered to the construction site to ensure that they meet specificationsConducts inspections of equipment to identify maintenance and repair needsPerforms or monitors performance of field tests to ensure proper installations and conformance with standards and specifications.Observes work and work methods to ensure that the structure is built utilizing acceptable work practicesInspects work in progress and upon completion to ensure acceptable level of workmanship and compliance with plans and specificationsConducts re-inspections to ensure compliance; interviews contractor and employees to ensure that labor laws and regulations are being observed.Reviews citizen complaints, recommends or takes corrective action, or refers to appropriate office for resolution.Maintains project log, records facts concerning work activity, work force, equipment, inspection activities, accidents, visitors, weather conditions, and unusual happenings.Resolves differences between plans and specifications;
Reviews contractor pay requests, change orders, progress schedules, and recommends approval/disapproval.
Maintains records and reports used in daily inspections to document activities, work progress, daily diaries, testing, and change orders.Collects new feature data using GPS enabled devices (generally iPads) with a low-level of precision and edit attribute informationPerforms traffic studies and inspections; inventories signal counting stations and data collecting equipment; investigates complaints and requests and submits reports with recommendations.Orders supplies, maintains equipment, and performs other administrative duties.Explains/ interprets information/policies for employees, public, and other agencies.Operates a lightweight motor vehicle for travel to and from work sites; operates digital paging system, cell phone, mobile radio, etc. to communicate with others.In the absence of the supervisor, supervises the work of others by scheduling, assigning and reviewing work, providing training and counseling and evaluating performance.Performs related work as required.Job Specifications
Knowledge of utilities construction practices, methods, techniques, trades, materials, equipment and safety practices.Knowledge of public works construction practices and procedures.Knowledge of basic mathematics; basic methods and techniques of engineeringStrong familiarity with computers, tablets, and cameras.Knowledge of rules, regulations and ordinances relating to construction activities; departmental policies, procedures and guidelines;
Knowledge in the usage of computer software: AutoCAD, MS Office, etc.Knowledge of the use and calibration of engineering instruments.Ability to read and comprehend construction and related codes, contracts and requirements; follow a logical line of inquiry and reach logical conclusions;
Ability to use testing instruments
Ability to read/interpret survey, engineering/architectural data, plans and specificationsAbility to maintain records and prepare reports.Ability to read and interpret legal requirements of contracts; evaluate construction progress/complaints; recognize improper procedures, materials and workmanshipAbility to verbally communicate moderately complex information; follow and explain moderately complex instructions and proceduresAbility to work on multiple projects and have excellent time management skills so as to complete those projects on-time and within the budgetAbility to establish and maintain effective working relationships with other employees, contractors’ representatives, officials, and the general public.Physical Requirements
Work is performed both in an office environment as well as outdoors depending on the area of assignmentThe employee is regularly required to sit, and also required to walk.Frequently required reach with hands and arms, and required to stand.The employee must frequently lift or move objects up to 10 pounds and occasionally lift or move objects up to 25 pounds.Specific vision abilities required by this job include close vision, distance vision, color vision and ability to adjust focus.Work Category
Medium Work - Exerting up to 50 pounds of force occasionally, and/or up to 30 pounds of force frequently, and/or up to 10 pounds of force constantly to move objects.Minimum Qualifications Required
Graduation from high school or possession of a GED Certificate; ANDThree (3) years of experience in engineering support;OR
An equivalent combination of training and experience that would reasonably be expected to provide the job-related competencies noted above; ANDPossession of a valid Driver’s License.
Emergency Management Responsibilities
In the event of an emergency or disaster, an employee may be required to respond promptly to duties and responsibilities as assigned by the employee’s department, the County’s Office of Emergency Management, or County Administration. Such assignments may be for before, during or after the emergency/disaster.
Career Progression
Employees in this classification that acquire the competencies and minimum qualifications for the next tier will be able to apply for promotional opportunities through a competitive selection process. Employees will not automatically be upgraded to the next tier. Reclassifying a position is based on business need and financial impact and is not based solely on the job competencies or qualifications of the incumbent.
Primary Location: United States-Florida-Tampa
Job: Engineering Technician.N.Eng
Organization: CAD-DS-Development Services
Schedule: Regular
Shift: Standard
Job Type: Full-time
Job Posting: Mar 10, 2020
Classification Type: Classified
Application Deadline: Mar 24, 2020
Salary Range: 18.10 -28.05 US Dollar (USD) Hourly",NA
Distribution Engineer II,"LineWorks Engineering, LLC","Tampa, FL 33619","Position: Distribution Engineer I-II (Power Delivery)– (Level I - II)LineWorks is seeking Distribution Engineers for our Tampa Florida office. Candidates will work closely with Project Engineers and Distribution Technicians in the design and installation of Overhead and Underground Power Distribution systems and equipment. Candidate will utilize various in-house and client-based software applications while performing design and development of construction packages.*Compensation is commensurate with experience*Position Requirements:Bachelor of Science in Engineering (Electrical or Civil preferred).1+ Years of experience in Power Delivery/Distribution Engineering.Strong Communication and Interpersonal Skills.Comfortable working in both an office and field environment.Self-motivated and self-reliant with strong time management skillsStrong problem-solving skillsSupport Storm recovery assignments as needed.Ability to work effectively within a team.Valid Drivers LicensePre-Employment; Drug Screening, Background Check, and Motor Vehicle Record.Preferred Experience:Utility GIS and Attribute mappingPoleForemanKnowledge of NESCAutoCAD (or other drafting platforms)Electrical Utility experienceField data collectionSafetyJob Type: Full-timeExperience:Distribution Design: 1 year (Preferred)Work Location:One locationBenefits:Health insuranceDental insuranceRetirement planPaid time offThis Job Is Ideal for Someone Who Is:Detail-oriented -- would rather focus on the details of work than the bigger pictureAutonomous/Independent -- enjoys working with little directionSchedule::Monday to Friday",NA
Data Engineer Intern,PlanSource,"Orlando, FL 32885","PlanSource is a high-growth software company headquartered in Orlando, Florida, with offices in Salt Lake City, Minneapolis, Grand Rapids MI, and Charleston SC. We are looking to provide college students with an internship opportunity to gain real-world experience in developing, deploying, and maintaining data pipelines and enterprise data sets while receiving mentorship from highly experienced industry professionals.
PlanSource is part of the Vista Equity Partners portfolio of companies. Together, we are working to reinvent the employee benefits administration landscape. Our talented associates benefit from this partnership through increased capital for strategic investments, access to exceptional toolkits, best practices and resources for success, and strong cultural and value alignment focused on talent development and growth.
This is your time to shine. Our Data Engineer interns are considered full-time employees by their peers-in fact, in our collaborative culture, you find plenty of opportunities to make impactful contributions to our Development Team. Under the supervision of our staff, the Associate Data Engineer Intern can expect to support engineering and data science teams on our data initiatives, ensuring data is accurate and reliable and that pipelines are running regularly. You should be self-motivated and comfortable supporting the needs of multiple teams, systems, and products.
This is an ideal opportunity for someone who wants to learn our data engineering process from early concept to deployment, and to expand and optimize data and data pipeline architecture, data flow, and data collection for cross-functional teams. We foster an environment that empowers small teams to collaboratively set the direction of our solutions.
In addition, you’ll need the following:
Enrolled in junior year or higher at a college/university
Working towards a BS in a quantitative discipline such as statistics, mathematics, engineering, computer science, or physics
Strong problem-solving and communication skills
Some experience with SQL and at least one programming language
Some experience with Unix-like operating systems
A desire to take ambiguous problems and see them through to the finish line
It would be cool if you were/had:
Some experience with Python
Some experience with or understanding of the AWS tech stack
Organized and detail oriented. You have time management down to a science, great follow through on tasks, and superior organizational skills.
You pursue insights that provide thoughtful answers to complex problems.
Innovative and resourceful, you are constantly looking for ways to improve upon things.
Our collaborative environment fosters a supportive team dynamic based on continual feedback.The opportunity to work for a fast growing, established technology company, but work side-by-side with a small, dynamic team of talented professionals.
Fast-paced environment with big goals and the opportunity to make a big impact (no bureaucracy).
An awesome work environment for creative professionals.
Top ten reasons to come to PlanSource:
#10: Join the Vista Family. In March 2019, Vista Equity Partners acquired PlanSource, marking a new phase a growth. Vista’s portfolio of technology and software companies collectively make up the 4th largest software ecosystem in the world with “intraportfolio” career advancement opportunities and have structures in place to leverage shared learnings from across the ecosystem.
#9: We are on a roll. Be part of a winning team – Thousands of employers and millions of consumers use the PlanSource Platform for benefits shopping, enrollment, billing and ongoing administration.
#8: Success is rewarded. With more than just a pat on the back, your success is recognized and rewarded. We take care of our employees in every way we can, with comprehensive benefits, cool perks, fun offices … and no-holds-barred Nerf wars.
#7: You can grow and develop professionally. PlanSource has a great track record of internal promotions and also filling open positions within the company.
#6: We give you the support you need. Different departments support you and provide you with the access and tools you need to succeed.
#5: Our business model is strong. With a leveraged sales model, our network of partners helps the organization succeed.
#4: Strong partnerships fuel your success. National partnerships with leading insurance carriers such as Aflac, Cigna, Guardian, MetLife, Guardian and Unum provide a competitive advantage and added credibility.
#3: The benefits industry is on fire. Legislation including the ACA has created an urgent and pervasive need in the marketplace for our technology.
#2: PlanSource has the right product. Show off our sophisticated cloud-based technology that meets the needs of even the most complex benefit programs.
#1: PlanSource is the right company. Join an up-and-coming high-growth technology company that is well funded and values its employees and their families.",3.299999952316284
SQL Developer,Protect My Car,"Saint Petersburg, FL 33716 (Carillon area)","Protect My Car is looking for someone to join our Data Management team as a SQL Developer. In this position you will be a major contributor to the development and maintenance of Tables, Stored Procedures, Views and Functions. You will also be responsible for helping support our self-service business intelligence platform, which includes meeting with internal stake holders to discuss their reporting needs and implementing the tools they need to self-service. As a member of our Data Management team you will have the support of your team members and the tools needed to excel in your role. You will work out of a ticket queue system managed by our IT Project Manager to define priorities and timelines.PMC is on multiple lists of best places to work, and fastest growing companies including Fast 50, INC. 500, and Tampa Bay Business Journal. If you are looking to take your skills to the next level and make an impact on a growing company, then this is the job for you!Essential Duties and Responsibilities: Write SQL queries, views or stored procedures to extract data from SQL Servers in a consistent and efficient manner that follows industry best practices.Interpret existing complex SQL queries and stored procedures to reverse engineer existing code.Create and automate or increase the efficiency of existing reportsAssist in data analysis functions.Elicit requirements from stakeholders to better define report content.Document the results of work activities.Support the generation of standard reports as well as ad hoc queries.Ensure effective communication to the management team and business clients.Make recommendations for improvements in reporting tools, techniques and processes.Participate in efforts to analyze, design and migrate data as needed.Perform other duties as assigned.Minimum Qualifications (Education, Experience, Skills)Strong understanding of SQL databases and queries as well as programmability concepts such as stored procedures and functionsAbility to write SQL queries by hand without an external tool or query designer.Minimum two years’ experience as a Data Analyst/Report Writer or other roles heavily utilizing SQL.Experience in developing reports and dashboards.Effective verbal and written communication skills.Ability to understand business processes and relate them to technical solutions, and vice versa.Experience in performing efficient analysis of process improvements.Ability to work independently and demonstrates ability to take ownership for daily work performance.Proven ability to deliver creative solutionsExposure to Self Service Reporting engines such as Looker and Power BI.PlusesKnowledge of Data Warehousing and Big Data.Experience creating ETL Processes.Understanding of object-oriented programming concepts, you will not work in this domain, but you will work very closely with people who do.Experience with Git or similar version control solutionFamiliar with JSON data representationWhat We Offer: Flexible ScheduleCompetitive pay and benefitsPartial RemoteOn Site Fitness CenterCompany paid snack and drinksJob Type: Full-timeSalary: $50,000.00 to $60,000.00 /yearLocation:Saint Petersburg, FL 33716 (Required)Work authorization:United States (Required)",3.299999952316284
DESIGN ENGINEER,Nautical Structures Industries Inc.,"Largo, FL 33773","Design EngineerJob DescriptionNautical Structures, is currently seeking an innovative, Design Engineer – within the product development group for Customized Engineer to Order Lift Products. Key responsibilities of this position will include independently carry out moderately complex projects from start to finish. Must be a fully competent engineer in all conventional aspects of his/her assigned projects.This individual will report to the Director of Engineering, the position is based in Tampa, FL.Job Function & Responsibilities: Product Design & Develop lifting appliances, cranes and boarding equipment alike for the marine industry.Perform classical calculations, and Finite Element Analysis modeling on structural and mechanical members.Details, Assembly & Schematics drawings as it relates to structural, mechanical, hydraulic & electrics.Plans, organizes and effectively manages his/her time whilst working on multiple assigned projects.Work with customers to validate that NS designs are in compliance to customer contract specifications.Ensure that the engineered product is DFM in accordance to NS best practices and esthetic requirements.Work with shop and service personnel on restitution of design or field related issues.Assist other departments in preparation of manuals and sales literature of assigned projects.Coordinate work activities with internal and external resources.Test witness, data acquisition and final test report assemblance.Desired Skills & ExperienceBachelors degree in Mechanical Engineering is required.Must have at least 5 to 7 years of engineering experience from a lift equipment industryPrior experience with manufacturing, design methods and procedures is required.Experience with an advanced FEA modeling software package is desirable.Proficient in using AutoCAD and with 3D modeling software is required, preferably Solid Works.Working knowledge of hydraulic and electrical systems. Must be able to interpret and assimilate schematics.Good communication skills required, including the ability to interface with other cultures.Must have a strong work ethic and proven track record of timely completions of projects.Familiarity with applicable industry codes, ABS, MCA, LAME, ANSI are desirableTravel, 10%.Benefits: § Health insurance.§ Dental insurance.§ Vision insurance.§ Life insurance, other insurances are available.§ Personal Time Off (PTO).§ Seven paid holidays.§ We are a drug free workplaceJob Type: Full-timeSalary: $65,000.00 to $85,000.00 /yearExperience:solid modeling: 3 years (Preferred)3d modeling: 3 years (Preferred)is highly desired: 3 years (Preferred)physical design: 3 years (Preferred)design verification: 3 years (Preferred)Education:Bachelor's (Required)Work Location:One locationBenefits:Health insuranceDental insuranceVision insurancePaid time offSchedule:Monday to FridayOvertimeCompany's website:WWW.NAUTICALSTRUCTURES.COM",NA
DESIGN ENGINEER,Nautical Structures Industries Inc.,"Largo, FL 33773","Design EngineerJob DescriptionNautical Structures, is currently seeking an innovative, Design Engineer – within the product development group for Customized Engineer to Order Lift Products. Key responsibilities of this position will include independently carry out moderately complex projects from start to finish. Must be a fully competent engineer in all conventional aspects of his/her assigned projects.This individual will report to the Director of Engineering, the position is based in Tampa, FL.Job Function & Responsibilities: Product Design & Develop lifting appliances, cranes and boarding equipment alike for the marine industry.Perform classical calculations, and Finite Element Analysis modeling on structural and mechanical members.Details, Assembly & Schematics drawings as it relates to structural, mechanical, hydraulic & electrics.Plans, organizes and effectively manages his/her time whilst working on multiple assigned projects.Work with customers to validate that NS designs are in compliance to customer contract specifications.Ensure that the engineered product is DFM in accordance to NS best practices and esthetic requirements.Work with shop and service personnel on restitution of design or field related issues.Assist other departments in preparation of manuals and sales literature of assigned projects.Coordinate work activities with internal and external resources.Test witness, data acquisition and final test report assemblance.Desired Skills & ExperienceBachelors degree in Mechanical Engineering is required.Must have at least 5 to 7 years of engineering experience from a lift equipment industryPrior experience with manufacturing, design methods and procedures is required.Experience with an advanced FEA modeling software package is desirable.Proficient in using AutoCAD and with 3D modeling software is required, preferably Solid Works.Working knowledge of hydraulic and electrical systems. Must be able to interpret and assimilate schematics.Good communication skills required, including the ability to interface with other cultures.Must have a strong work ethic and proven track record of timely completions of projects.Familiarity with applicable industry codes, ABS, MCA, LAME, ANSI are desirableTravel, 10%.Benefits: § Health insurance.§ Dental insurance.§ Vision insurance.§ Life insurance, other insurances are available.§ Personal Time Off (PTO).§ Seven paid holidays.§ We are a drug free workplaceJob Type: Full-timeSalary: $65,000.00 to $85,000.00 /yearExperience:solid modeling: 3 years (Preferred)3d modeling: 3 years (Preferred)is highly desired: 3 years (Preferred)physical design: 3 years (Preferred)design verification: 3 years (Preferred)Education:Bachelor's (Required)Work Location:One locationBenefits:Health insuranceDental insuranceVision insurancePaid time offSchedule:Monday to FridayOvertimeCompany's website:WWW.NAUTICALSTRUCTURES.COM",NA
BI Engineer,"Omicron Media, Inc.","Orlando, FL","Top 3 reasons our employees love working at Omicron:We build cutting-edge technology that is literally changing how the world consumes online content.
We get to collaborate with really smart, interesting people every day.
Omicron rewards its team with really fun company events. Past events include food trucks on-site for lunch, private movie screenings, tickets to charity galas and more!
JOB SUMMARY:
As BI Engineer you will perform analysis, design, programming and testing for the ETL layers of the data warehouse.

This position designs and programs processes used for data storage and reporting, tests and debugs these systems prior to implementation, and troubleshoots and upgrades the system as needed.

Involvement will cover development and support activities from mapping, design, and deployment, to day-to-day support of daily data loads. Occasionally the position will provide support with data warehouse administration duties.

This is a development and programming position. The candidate will be writing real code, not working in an ETL IDE.
RESPONSIBILITIES:Develop ETL scripts and programs to clean, transform, and load data from a variety of operational systems into a central data warehouse
Develop queries to aggregate data considering performance and runtime
Work with data sources that are supplied in batch or near real-time streams
EXPERIENCE:Experience in using PostgreSQL
Experience in writing analytic (OLAP) queries in SQL
Experience in scripting ETL workflows in Python on Linux / Unix
Familiarity with other relational database platforms such as MySQL
PERSONAL SKILLS:Experience in programming ETL workflows in scripting languages
Have data analysis experience with SQL and other programming languages
Have quantitative skills that will allow the successful use of data in business processes
Able to understand quickly the complexities of the company's products and markets
ADDITIONAL SKILLS:PostgreSQL / MySQL database administration experience
Experience in basic Linux server administration
Other scripting experience: Go, PHP, Perl
Knowledge of common Linux tools for text processing: Awk, sed, grep
Retail Customer Analytics
EDUCATION:Bachelor's degree in Computer Science, Information Technology, Math, or related quantitative experience

This job description is not intended to be all-inclusive.

Omicron Media, Inc. is an Equal Opportunity Employer. EOE/AA M/F/D/V

If you are interested in this position with Omicron Media, Inc., please apply by visiting our website at https://omicronmedia.com/work-here/job-listings/

If your experience and qualifications match our current needs, a member of our Recruitment team will contact you. We look forward to hearing from you!",NA
2020 Associate Flight Dynamics Engineer,"TRU Simulation + Training, Inc.","Tampa, FL","2020 Associate Flight Dynamics Engineer276808
Transform Your Reality
TRU Simulation + Training is a leader in aviation simulation and training, preparing our customers with true-to-life experiences. Driven by innovation and safety, our products help pilots and maintainers achieve daily success in aviation.
We are proudly backed by our parent company, Textron, Inc. (NYSE: TXT), a Fortune 500 known worldwide for aviation and defense brands including Bell Helicopter, Cessna, Beechcraft, Hawker and Textron Systems.
Why launch a career with the TRU Family?Transform the industry standard: We are an innovative team supporting products ranging from aircraft maintenance training devices to full motion flight simulators, for both commercial and defense customers. We take the next step to provide hands-on pilot and maintenance training to ensure flight readiness.Driven by people: We empower people to make the impossible, possible. By joining our diverse team, you will experience new challenges and opportunities to best fit your career goals.Global growing company: With locations spanning across the U.S, we are also rapidly expanding internationally to continue to support our global customers.

The Associate Flight Dynamics Engineer is a highly-motivated and self-driven team player that has the ability to perform in a dynamic prototyping environment. The preferred candidate has broad technical knowledge, strong desire for innovation, and passion for aviation.The Associate Flight Dynamics Engineer is part of the Flight Dynamics Software Engineering Team and reports directly to the Flight Dynamics Software Engineering Manager.Responsibilities:
Design, develop, integrate, test and document software for flight simulator dynamic models for a wide range of fixed-wing and rotary-wing aviation platforms
Work closely with engineers of varying disciplines and aircraft subject matter experts to meet flight simulator project and regulatory requirements
Perform hardware/software integration & testing on flight simulation training devices
Create, maintain, and conduct aircraft data collection plans
Participate in engineering design reviews
Create, Edit, Review, Release Qualification Test Guides for flight simulation training devices
Support customer acceptance testing and regulatory qualification of flight simulation training devices
Keep current with flight simulation technology and regulatory requirementsQualifications:
Exceptional problem solving and troubleshooting skills
Strong work ethic and attention to detail
Excellent communication skills (verbal, written, interpersonal)
Ability to work independently and in a team environment
Travel requiredEducation
Bachelor’s or advanced degree in Aerospace/Aeronautical Engineering

EEO Statement

Textron is committed to providing Equal Opportunity in Employment, to all applicants and employees regardless of, race, color, religion, gender, age, national origin, military status, veteran status, handicap, physical or mental disability, sexual orientation, gender identity, genetic information or any other characteristic protected by law.

Pay Transparency Policy Statement

The contractor will not discharge or in any other manner discriminate against employees or applicants because they have inquired about, discussed, or disclosed their own pay or the pay of another employee or applicant. However, employees who have access to the compensation information of other employees or applicants as a part of their essential job functions cannot disclose the pay of other employees or applicants to individuals who do not otherwise, have access to compensation information, unless the disclosure is (a) in response to a formal complaint or charge, (b) in furtherance of an investigation, proceeding, hearing, or action, including an investigation conducted by the employer, or (c) consistent with the contractor’s legal duty to furnish information.
Job Field Engineering
Primary Location US-Florida-Tampa
Recruiting Company TRU Simulation + Training, Inc.
Schedule Full-time
Job Level Individual Contributor
Shift First Shift
Job Posting 01/03/2020, 7:19:06 AM",4.0
Data Engineer,flexEngage (formerly flexReceipts),"Orlando, FL 32801 (Central Business District area)","Data EngineerflexEngage (formerly flexReceipts) is an innovative, retail technology startup based in Orlando,Florida. The company is a graduate of the prestigious business accelerator YCombinator and is well funded by strong VC firms, including Point Judith Capital, Synchrony Financial, and venVelo.We are growing and flexEngage is out to hire an outstanding Senior Data Engineer. As a Senior DataEngineer at flexEngage, you’ll be working with the world’s largest dataset of offline customer behavior to build next-generation data products for brick-and-mortar retailers.Over the past three years, we’ve proven and scaled a simple but powerful product for the nation’s brick-and-mortar retailers: digital receipts. This has enabled us to amass the world’s largest dataset of offline, product-level customer behavior. Mastercard and VISA wishes they had the data we do.Now, with hundreds of millions of transactions across 10,000+ stores, we’re envisioning what the future of data-driven products for modern retail looks like. If you’re the kind of person interested in working with bleeding-edge data that no one else has, we’d love to have you with us on this adventure.COMPANY BACKGROUNDflexEngage helps retailers transform standard transactional communications (receipts, order and ship notifications, packing slips, etc.) into dynamic, personalized engagement channels that drive loyalty and revenue. The company powers the transactional communications for retailers includingMichael Kors, Under Armour, Aldo, GNC and Oakley. Rather than sending customers standard transaction information, flexEngage enhances every post-purchase touchpoint with deep personalization enabling a seamless brand experience, improved engagement with shoppers and incremental sales.DUTIES AND RESPONSIBILITIESTasks include, but are not limited to:Design, develop and maintain a highly reliable, highly scalable data warehouse and pipelines to store, move and transform data without reinventing the wheel.Define data integrity and performance SLAs and develop and implement logging, testing and continuous monitoring strategies to enforce SLAs.Partner with business, data and engineering teams to build foundational datasets that are trusted, well-understood, aligned with business strategy and enable self-service.Identify, document and promote best practices for engineering, product and business teams that maximize the value of our unique data.Develop and drive security protocols for data at rest and in transit that meet regulatory, contractual and ethical obligations while balancing business needs.QUALIFICATIONS AND EXPERIENCE5+ years of experience working in data architecture, data modeling, data pipelines, master data and metadata management.Proven experience with key big data paradigms (e.g. MapReduce, data warehouses & lakes) and technologies ( e.g. AWS Redshift, AWS EMR-Hadoop/Spark, Airflow).Proven track record in writing, debugging and optimizing ETL jobs in a distributed data framework (e.g. Hadoop, Spark).3+ years of experience with Java, Python and/or Scala. You’ll be writing production code.Bachelor’s degree in Computer Science, Engineering or a related field, or equivalent work experience.Excellent written and verbal communication and interpersonal skills, and ability to effectively collaborate with technical and business partners.CHARACTER TRAITSThe candidate’s character traits will be the most important aspect evaluated. Carefully study the following list to ensure that you are a good fit.Resilient and persistent. Has a sense of urgencyGreat attitude; passionate, high energy, optimistic, positiveHard-working, self-motivated, does not need a lot of direction, independentGood listenerOrganized, thorough, detail oriented, process orientedCreative, out of the box thinkerCollaborative and PersonableFlexible; willing to adapt.COMPENSATIONflexEngage offers a competitive compensation plan in line with the candidate’s experience and ability to drive results at target retailers. Compensation consists of an annual base salary, stock options,401k, and health benefits.WHY YOU’LL LOVE WORKING WITH USCareer mentorshipPassionate foundersOpportunity to create something – be part of an early stage startup in a fun industryOpportunity to make a difference – your work will truly matterGreat personal upside potential – in learning, earnings, and future exit potentialYour voice will matter!FLEXENGAGE.COMAdditional Job DetailsEditAdditional Compensation: BonusesWork Location: One location, Remote options availableBenefits: Health insurance, Dental insurance, Vision insurance, Retirement plan, Signing bonus, Paid time off, Flexible schedule, Relocation assistanceThis Job Is: A job for which military experienced candidates are encouraged to apply, A job for which all ages, including older job seekers, are encouraged to applyJob Type: Full-timeSalary: $100,000.00 to $150,000.00 /hourExperience:AWS: 3 years (Required)Data Engineering: 3 years (Required)SQL: 3 years (Required)Java or Python or Scala: 3 years (Required)Education:Bachelor's (Preferred)Location:Orlando, FL 32801 (Required)Work authorization:United States (Required)Additional Compensation:BonusesWork Location:One locationBenefits:Health insuranceDental insuranceVision insuranceRetirement planSigning bonusPaid time offFlexible scheduleThis Job Is:A job for which military experienced candidates are encouraged to applyA job for which all ages, including older job seekers, are encouraged to applyA job for which people with disabilities are encouraged to apply",NA
"Undergrad Intern - Information Systems ( Summer 2020) - Tampa, FL",Amgen,"Tampa, FL 33602 (Downtown area)","Amgen’s 10 – 13 week internship program offers meaningful project experiences that impact patient’s lives. This internship provides the opportunity for executive and social networking events and to participate in community volunteer projects while providing a competitive compensation.
Would you like to take your engineering, technical and analytical skills to help deliver the world's most advanced and life-changing biotech medicines? Amgen is using Enterprise Data Lake, cloud technology, and continuous deployment pipelines to build new drug therapies for patients that address grievous illnesses. We are seeking interns for our Summer 2020 program!
Amgen’s Information System (IS) Department at our Capability Center in Tampa, Florida is looking for students with outstanding academic records and demonstrated leadership capabilities. During our summer program, interns experience a fast paced, hands on environment under the mentorship of an IS Manager. Interns are matched to meaningful and challenging projects that deliver lasting value. Amgen's IS groups support over 19,000 users worldwide!
There are three different opportunities within Amgen’s Information Systems Organization.
For your application to be considered, please include a cover letter specifying which of the following roles interests you (please save and upload the resume and cover letter in the same document) :
IS Software Engineer Undergrad Intern:
This role employs software development, configuration and design techniques that ensure alignment to software development standards, performance efficiency, reliable and maintainable code, and self-documenting programs. Candidates should demonstrate a basic understanding of software development methodologies and techniques.
Responsibilities could include: developing, testing, debugging, and detailing components of applications; developing project plans; transforming basic business processes into programming logic
IS Data Scientist Undergrad Intern:
This role combines your knowledge and experience to extract insights from large volumes of data in various forms. Candidates should be able to demonstrate knowledge of advanced statistical techniques to build high performing predictive models and creativity to utilize these skills to address business objectives and client needs.
Responsibilities could include: executing/analyzing data analysis and modeling projects from design and processing of data; testing new statistical analysis methods, software and data sources for continual improvement of quantitative solutions; developing new ways for scientists to utilize data from multiple sources; developing automated capability to read unstructured data and convert it to structured content that is available for analysis and modeling.
IS Business Analyst Undergrad Intern:
This role translates business needs into system requirements. It requires the skills to clearly capture and articulate the client's needs, partner with the client to identify process improvement, and translate strategies into solutions.
Responsibilities could include: drafting and updating project plans; assisting in testing, maintaining, and documenting components of applications; following standard policies and procedures in analyzing situations or data from which answers can be readily obtained.
Examples of prior internship projects include:
Mobile website and app development
Infrastructure and Cloud automation on premises utilizing Amazon Web Services
Interactive visualization of data from multiple competitor pipeline database
Salesforce application development
New direct-to-consumer email campaign deployment
Creation of a segregated manufacturing network DMZ
Microsoft SharePoint site design, development, and support
Basic Qualifications
Amgen requires that all individuals applying for an undergraduate internship or an undergraduate co-op assignment at Amgen must meet the following criteria:
18 years or older
Currently enrolled in a Bachelor’s Degree program from an accredited college or university with a 3.0 minimum GPA or equivalent
Completion of one year of study from an accredited college or university prior to the internship commencing
Enrolled in a full time Bachelor’s program following the potential internship or co-op assignment with an accredited college or university
Must not be employed at the time the internship starts
Preferred Qualifications
Degree concentration(s) in Information Technology, Computer Science (e.g., CS, CPE, SE), Engineering, Business, or related discipline
Junior standing with graduation between December 2020 to summer 2021
1 or more years relevant work experience
Biotechnology, pharmaceutical or health care industry experience
Intermediate knowledge of Microsoft Word, Excel and Power Point
Strong interpersonal, project management, analytical and quantitative skills
Proficient in one of the coding languages (Python, Java, Scala, SQL)
Detail oriented
Demonstrated personal initiative, self-motivation, flexibility and adaptability
Ability to effectively operate independently, across functional lines, and with both internal and external customers
Coursework in one or more the following areas:
Business Systems analysis, Lean, Agile (SCRUM) and other SDLC processes, Software Development, Database Modeling, Web Design and Development, IT Management, Management of Cloud based application, B2B Collaboration, Enterprise systems such as configuration and management of ERP, CRM systems
Only candidates who apply via www.careers.amgen.com will be considered.
#LI-DNP
Join Us

If you're seeking a career where you can truly make a difference in the lives of others, a career where you can work at the absolute forefront of biotechnology with the top minds in the field, you'll find it at Amgen.

Amgen, a biotechnology pioneer, discovers, develops and delivers innovative human therapeutics. Our medicines have helped millions of patients in the fight against cancer, kidney disease, rheumatoid arthritis and other serious illnesses.

As an organization dedicated to improving the quality of life for people around the world, Amgen fosters an inclusive environment of diverse, ethical, committed and highly accomplished people who respect each other but compete intensely to win. Together, we live the Amgen values as we continue advancing science to serve patients.

Amgen is an Equal Opportunity employer and will consider all qualified applicants for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, protected veteran status, or disability status.",4.099999904632568
